species_name,label,reason,source_path,target_path,sample_image
jelly_ears,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/jelly_ears,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/jelly_ears,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/jelly_ears/8.png
jelly_tooth,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/jelly_tooth,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/jelly_tooth,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/jelly_tooth/8.png
jubilee_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/jubilee_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/jubilee_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/jubilee_waxcap/8.png
king_alfreds_cakes,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/king_alfreds_cakes,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/king_alfreds_cakes,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/king_alfreds_cakes/8.png
larch_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/larch_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/larch_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/larch_bolete/8.png
leccinum_albostipitatum,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/leccinum_albostipitatum,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/leccinum_albostipitatum,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/leccinum_albostipitatum/8.png
liberty_cap,poisonous,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/liberty_cap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/liberty_cap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/liberty_cap/8.png
lilac_bonnet,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/lilac_bonnet,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/lilac_bonnet,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/lilac_bonnet/8.png
lilac_fibrecap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/lilac_fibrecap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/lilac_fibrecap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/lilac_fibrecap/8.png
lions_mane,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/lions_mane,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/lions_mane,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/lions_mane/8.png
lurid_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/lurid_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/lurid_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/lurid_bolete/8.png
macro_mushroom,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/macro_mushroom,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/macro_mushroom,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/macro_mushroom/8.png
magpie_inkcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/magpie_inkcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/magpie_inkcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/magpie_inkcap/8.png
meadow_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/meadow_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/meadow_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/meadow_waxcap/8.png
medusa_mushroom,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/medusa_mushroom,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/medusa_mushroom,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/medusa_mushroom/8.png
morel,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/morel,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/morel,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/morel/8.png
mosaic_puffball,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/mosaic_puffball,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/mosaic_puffball,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/mosaic_puffball/8.png
oak_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/oak_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/oak_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/oak_bolete/8.png
oak_mazegill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/oak_mazegill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/oak_mazegill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/oak_mazegill/8.png
oak_polypore,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/oak_polypore,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/oak_polypore,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/oak_polypore/8.png
ochre_brittlegill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/ochre_brittlegill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/ochre_brittlegill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/ochre_brittlegill/8.png
old_man_of_the_woods,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/old_man_of_the_woods,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/old_man_of_the_woods,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/old_man_of_the_woods/8.png
orange_birch_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/orange_birch_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/orange_birch_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/orange_birch_bolete/4.png
orange_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/orange_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/orange_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/orange_bolete/8.png
orange_grisette,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/orange_grisette,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/orange_grisette,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/orange_grisette/8.png
orange_peel_fungus,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/orange_peel_fungus,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/orange_peel_fungus,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/orange_peel_fungus/8.png
oyster_mushroom,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/oyster_mushroom,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/oyster_mushroom,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/oyster_mushroom/8.png
pale_oyster,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pale_oyster,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/pale_oyster,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pale_oyster/8.png
panthercap,poisonous,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/panthercap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/panthercap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/panthercap/8.png
parasol,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/parasol,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/parasol,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/parasol/8.png
parrot_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/parrot_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/parrot_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/parrot_waxcap/8.png
pavement_mushroom,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pavement_mushroom,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/pavement_mushroom,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pavement_mushroom/8.png
penny_bun,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/penny_bun,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/penny_bun,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/penny_bun/8.png
peppery_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/peppery_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/peppery_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/peppery_bolete/8.png
pestle_puffball,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pestle_puffball,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/pestle_puffball,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pestle_puffball/8.png
pine_bolete,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pine_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/pine_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pine_bolete/8.png
pink_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pink_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/pink_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/pink_waxcap/8.png
plums_and_custard,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/plums_and_custard,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/plums_and_custard,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/plums_and_custard/8.png
poison_pie,poisonous,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/poison_pie,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/poison_pie,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/poison_pie/8.png
poplar_bell,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/poplar_bell,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/poplar_bell,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/poplar_bell/8.png
poplar_fieldcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/poplar_fieldcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/poplar_fieldcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/poplar_fieldcap/8.png
porcelain_fungus,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/porcelain_fungus,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/porcelain_fungus,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/porcelain_fungus/8.png
powdery_brittlegill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/powdery_brittlegill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/powdery_brittlegill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/powdery_brittlegill/8.png
purple_brittlegill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/purple_brittlegill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/purple_brittlegill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/purple_brittlegill/8.png
red_belted_bracket,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/red_belted_bracket,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/red_belted_bracket,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/red_belted_bracket/8.png
red_cracking_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/red_cracking_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/red_cracking_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/red_cracking_bolete/8.png
root_rot,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/root_rot,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/root_rot,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/root_rot/8.png
rooting_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/rooting_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/rooting_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/rooting_bolete/8.png
rooting_shank,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/rooting_shank,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/rooting_shank,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/rooting_shank/8.png
rosy_bonnet,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/rosy_bonnet,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/rosy_bonnet,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/rosy_bonnet/8.png
ruby_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/ruby_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/ruby_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/ruby_bolete/8.png
saffron_milkcap,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/saffron_milkcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/saffron_milkcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/saffron_milkcap/8.png
scaly_wood_mushroom,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scaly_wood_mushroom,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/scaly_wood_mushroom,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scaly_wood_mushroom/8.png
scarlet_caterpillarclub,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scarlet_caterpillarclub,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/scarlet_caterpillarclub,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scarlet_caterpillarclub/8.png
scarlet_elfcup,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scarlet_elfcup,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/scarlet_elfcup,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scarlet_elfcup/8.png
scarlet_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scarlet_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/scarlet_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scarlet_waxcap/8.png
scarletina_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scarletina_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/scarletina_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/scarletina_bolete/8.png
semifree_morel,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/semifree_morel,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/semifree_morel,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/semifree_morel/8.png
sepia_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/sepia_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/sepia_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/sepia_bolete/8.png
shaggy_bracket,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/shaggy_bracket,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/shaggy_bracket,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/shaggy_bracket/8.png
shaggy_inkcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/shaggy_inkcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/shaggy_inkcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/shaggy_inkcap/8.png
shaggy_parasol,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/shaggy_parasol,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/shaggy_parasol,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/shaggy_parasol/8.png
shaggy_scalycap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/shaggy_scalycap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/shaggy_scalycap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/shaggy_scalycap/8.png
sheathed_woodtuft,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/sheathed_woodtuft,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/sheathed_woodtuft,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/sheathed_woodtuft/8.png
silky_rosegill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/silky_rosegill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/silky_rosegill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/silky_rosegill/8.png
silverleaf_fungus,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/silverleaf_fungus,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/silverleaf_fungus,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/silverleaf_fungus/8.png
slender_parasol,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/slender_parasol,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/slender_parasol,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/slender_parasol/8.png
slimy_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/slimy_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/slimy_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/slimy_waxcap/8.png
slippery_jack,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/slippery_jack,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/slippery_jack,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/slippery_jack/8.png
smoky_bracket,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/smoky_bracket,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/smoky_bracket,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/smoky_bracket/8.png
snakeskin_grisette,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/snakeskin_grisette,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/snakeskin_grisette,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/snakeskin_grisette/8.png
snowy_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/snowy_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/snowy_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/snowy_waxcap/8.png
spectacular_rustgill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/spectacular_rustgill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/spectacular_rustgill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/spectacular_rustgill/8.png
splendid_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/splendid_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/splendid_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/splendid_waxcap/8.png
splitgill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/splitgill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/splitgill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/splitgill/8.png
spotted_toughshank,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/spotted_toughshank,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/spotted_toughshank,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/spotted_toughshank/8.png
spring_fieldcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/spring_fieldcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/spring_fieldcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/spring_fieldcap/8.png
st_georges_mushroom,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/st_georges_mushroom,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/st_georges_mushroom,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/st_georges_mushroom/8.png
stinkhorn,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/stinkhorn,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/stinkhorn,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/stinkhorn/8.png
stinking_dapperling,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/stinking_dapperling,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/stinking_dapperling,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/stinking_dapperling/8.png
stubble_rosegill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/stubble_rosegill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/stubble_rosegill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/stubble_rosegill/8.png
stump_puffball,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/stump_puffball,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/stump_puffball,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/stump_puffball/8.png
suede_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/suede_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/suede_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/suede_bolete/8.png
sulphur_tuft,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/sulphur_tuft,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/sulphur_tuft,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/sulphur_tuft/8.png
summer_bolete,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/summer_bolete,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/summer_bolete,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/summer_bolete/8.png
tawny_funnel,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/tawny_funnel,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/tawny_funnel,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/tawny_funnel/8.png
tawny_grisette,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/tawny_grisette,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/tawny_grisette,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/tawny_grisette/8.png
terracotta_hedgehog,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/terracotta_hedgehog,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/terracotta_hedgehog,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/terracotta_hedgehog/8.png
the_blusher,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_blusher,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/the_blusher,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_blusher/8.png
the_deceiver,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_deceiver,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/the_deceiver,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_deceiver/8.png
the_goblet,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_goblet,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/the_goblet,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_goblet/8.png
the_miller,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_miller,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/the_miller,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_miller/8.png
the_prince,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_prince,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/the_prince,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_prince/8.png
the_sickener,poisonous,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_sickener,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/the_sickener,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/the_sickener/8.png
